43.126266666666666,-77.62942833333334
43.126268333333336,-77.62942666666666
43.126268333333336,-77.62942666666666
43.126268333333336,-77.62943
43.12627,-77.62944
43.12627333333333,-77.62944666666667
43.12627333333333,-77.62944166666666
43.12627166666667,-77.62943666666666
43.12627166666667,-77.62943333333334
43.12627166666667,-77.62943333333334
43.12627333333333,-77.62943
43.12627333333333,-77.62942666666666
43.12627333333333,-77.62942666666666
43.126275,-77.62943333333334
43.12627666666667,-77.62943833333334
43.12627833333333,-77.629445
43.126281666666664,-77.62945
43.126285,-77.62945666666667
43.12628333333333,-77.62945833333333
43.126288333333335,-77.62947
43.12629333333334,-77.62947666666666
43.12629666666667,-77.62948833333333
43.12630166666667,-77.62949666666667
43.126305,-77.62950833333333
43.126306666666665,-77.62951333333334
43.126308333333334,-77.62951666666666
43.12631,-77.62952
43.126311666666666,-77.62952166666666
43.126315,-77.62952333333334
43.12631666666667,-77.62952333333334
43.12631833333333,-77.62952333333334
43.12631833333333,-77.629525
43.12632,-77.62952666666666
43.12632,-77.62952666666666
43.12632,-77.62952833333334
43.12632,-77.62953166666667
43.12632,-77.62953166666667
43.12632166666667,-77.62952833333334
43.12632166666667,-77.62952666666666
43.12632,-77.62952333333334
43.12632166666667,-77.62952
43.12632,-77.62951666666666
43.12632,-77.62951166666667
43.12631833333333,-77.62950833333333
43.12632,-77.62951333333334
43.12632,-77.629515
43.126358333333336,-77.62951166666667
43.12634,-77.62953833333333
43.126331666666665,-77.62953
43.126335,-77.62953166666667
