43.12603166666667,-77.629865
43.12603166666667,-77.629865
43.12603166666667,-77.62986333333333
43.12603166666667,-77.629865
43.12603166666667,-77.62986666666667
43.12603,-77.62986833333333
43.12603,-77.62987
43.12603166666667,-77.62987333333334
43.12603166666667,-77.629875
43.12603333333333,-77.62987666666666
43.126035,-77.62987833333334
43.126036666666664,-77.62988
43.126038333333334,-77.62988166666666
43.126038333333334,-77.62988166666666
43.126038333333334,-77.62988333333334
43.126038333333334,-77.629885
43.126038333333334,-77.62988666666666
43.126038333333334,-77.62988833333333
43.126038333333334,-77.62988833333333
43.126038333333334,-77.62988833333333
43.126038333333334,-77.62988833333333
43.126036666666664,-77.62988833333333
43.126036666666664,-77.62988833333333
43.126038333333334,-77.62988666666666
43.126038333333334,-77.62988666666666
43.12604,-77.62988833333333
43.12604,-77.62988833333333
43.12604,-77.62988833333333
43.126041666666666,-77.62988833333333
43.126041666666666,-77.62989
43.126041666666666,-77.62989
43.126043333333335,-77.62989
43.126043333333335,-77.62989
43.126043333333335,-77.62989166666667
43.126043333333335,-77.62989166666667
43.126043333333335,-77.62989166666667
43.126043333333335,-77.62989333333333
43.126043333333335,-77.629895
43.126043333333335,-77.62989666666667
43.126045,-77.62989833333333
43.126045,-77.6299
43.126045,-77.62990166666667
43.126043333333335,-77.62990166666667
43.126043333333335,-77.62990333333333
43.126043333333335,-77.629905
43.126045,-77.629905
43.126045,-77.629905
43.126045,-77.629905
43.12604666666667,-77.629905
43.12604666666667,-77.62990666666667
